Company Name,URL,Industry
Digital Locations,"https://www.investing.com/equities/carbon-sciences,-inc-ratios",Real Estate Operations
3Dx Industries Inc,https://www.investing.com/equities/3dx-industries-inc-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Gase Energy,https://www.investing.com/equities/great-east-energy-ratios,Investment Holding Companies
Agentix,https://www.investing.com/equities/fairwind-energy-inc-ratios,Pharmaceuticals
Methes,https://www.investing.com/equities/methes-energies-international-ltd-ratios,Investment Holding Companies
Elinx Corp,https://www.investing.com/equities/aperture-health-ratios,Software & IT Services
Cerro Grande Mining Corp,https://www.investing.com/equities/cerro-grande-mining-corp-ratios?cid=42779,Metals & Mining
Fusion Fuel Green,https://www.investing.com/equities/fusion-fuel-green-warnt-ratios,Renewable Energy
Mobile Lads,https://www.investing.com/equities/mobile-lads-corp-ratios,Media & Publishing
Italian Food Beverage,https://www.investing.com/equities/blast-applications-ratios,Food & Drug Retailing
Katipult,https://www.investing.com/equities/katipult-ratios?cid=1091192,Software & IT Services
180 Life Sciences,https://www.investing.com/equities/kbl-merger-iv-ratios,Biotechnology & Medical Research
BHPA,https://www.investing.com/equities/star-resorts-ratios,Financial Technology (Fintech) & Infrastructure
Arcimoto,https://www.investing.com/equities/arcimoto-ratios,Automobiles & Auto Parts
Lion Group Holding,https://www.investing.com/equities/lion-group-holding-ltd-ratios,Investment Banking & Investment Services
Nuburu,https://www.investing.com/equities/tailwind-acquisition-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Paysafe,https://www.investing.com/equities/paysafe-wnt-ratios,Financial Technology (Fintech) & Infrastructure
Metatron,https://www.investing.com/equities/metatron-inc-ratios,Software & IT Services
Invent Ventures,https://www.investing.com/equities/aeon-ventures-ratios,Investment Banking & Investment Services
APT Systems,https://www.investing.com/equities/apt-systems-ratios,Software & IT Services
New World Solutions,https://www.investing.com/equities/graph-blockchain-ratios?cid=48910,Financial Technology (Fintech) & Infrastructure
TonnerOne World Holdings,https://www.investing.com/equities/tonnerone-world-holdings-ratios,Leisure Products
Atlas Technology Grp,https://www.investing.com/equities/atlas-technology-grp-ratios,Investment Holding Companies
Link Reservations,https://www.investing.com/equities/vendum-batteries-inc-ratios,Pharmaceuticals
Crypto Co,https://www.investing.com/equities/crypto-co-ratios,Financial Technology (Fintech) & Infrastructure
Homasote,https://www.investing.com/equities/homasote-ratios,Paper & Forest Products
Barrel Energy,https://www.investing.com/equities/barrel-energy-ratios,Oil & Gas
LogicMark,https://www.investing.com/equities/nxt-id-inc-ratios,Healthcare Equipment & Supplies
Smart Cannabis,https://www.investing.com/equities/smart-cannabis-ratios,Investment Holding Companies
Carlyle Commodities,https://www.investing.com/equities/delrey-metals-ratios?cid=1123427,Metals & Mining
Emp Solutons Inc,https://www.investing.com/equities/nationwide-safet-prp-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Dermata Therapeutics,https://www.investing.com/equities/dermata-therapeutics-ratios,Biotechnology & Medical Research
Nexien Biopharma,https://www.investing.com/equities/kinder-holding-corp-ratios,Pharmaceuticals
American Cannabis,https://www.investing.com/equities/american-cannabis-company-inc-ratios,Professional & Commercial Services
Ucommune International,https://www.investing.com/equities/orisun-acquisition-corp-ratios,Real Estate Operations
Target Group,https://www.investing.com/equities/target-group-ratios,Healthcare Providers & Services
"Sohm, Inc.","https://www.investing.com/equities/sohm,-inc.-ratios",Pharmaceuticals
Zerify,https://www.investing.com/equities/strikeforce-techs-ratios,Software & IT Services
"Mentor Capital, Inc.","https://www.investing.com/equities/mentor-capital,-inc.-ratios",Investment Banking & Investment Services
China Solar & Cln En,https://www.investing.com/equities/china-solar---cln-en-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
NeuBase Therapeutics,https://www.investing.com/equities/ohr-pharmaceuticals-inc-ratios,Biotechnology & Medical Research
Lig Assets Inc.,https://www.investing.com/equities/lig-assets-inc.-ratios,Investment Banking & Investment Services
BlockMint Technologies,https://www.investing.com/equities/blockmint-technologies-inc-ratios?cid=1196293,Software & IT Services
North Bay Resources,https://www.investing.com/equities/north-bay-resources-ratios,Metals & Mining
Location Based Techs,https://www.investing.com/equities/location-based-techs-ratios,"Computers, Phones & Household Electronics"
Sportsquest Inc,https://www.investing.com/equities/sportsquest-inc-ratios,Hotels & Entertainment Services
Tapinator,"https://www.investing.com/equities/tapinator,-ratios",Software & IT Services
Fossal ADR,https://www.investing.com/equities/fossal-adr-ratios,Banking Services
Histogen Inc,https://www.investing.com/equities/conatus-pha-ratios,Biotechnology & Medical Research
AmeraMex International,https://www.investing.com/equities/ameramex-intl-inc-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Jammin Java Corp,https://www.investing.com/equities/jammin-java-corp-ratios,Food & Tobacco
Good Gaming,https://www.investing.com/equities/hds-international-co-ratios,Software & IT Services
Fuse Cobalt,https://www.investing.com/equities/wildcat-exploration-ltd.-ratios?cid=1164075,Metals & Mining
BitFrontier,https://www.investing.com/equities/bitfrontier-ratios,Financial Technology (Fintech) & Infrastructure
Aoxing Pharma,https://www.investing.com/equities/aoxing-pharmaceutical-co-ratios,Pharmaceuticals
Pervasip Corp,https://www.investing.com/equities/pervasip-corp-ratios,Software & IT Services
Earth Gen-Biofuel,https://www.investing.com/equities/earth-gen-biofuel-ratios,Food & Tobacco
Electronic Systems,https://www.investing.com/equities/electronic-systems-ratios,Communications & Networking
Cascade Dairy Holdings,https://www.investing.com/equities/high-performance-bev-ratios,Beverages
Lucy Scientific Discovery Unt,https://www.investing.com/equities/lucy-scientific-discovery-unt-ratios,Pharmaceuticals
Full Alliance,https://www.investing.com/equities/full-alliance-ratios,Insurance
Bird Global,https://www.investing.com/equities/switchback-ii-ratios,Leisure Products
Wavefront Technology,https://www.investing.com/equities/wavefront-technology-solutions-ratios?cid=52272,Oil & Gas Related Equipment and Services
Nouveau Life Pharma,https://www.investing.com/equities/nouveau-life-pharma-ratios,Investment Holding Companies
Express,https://www.investing.com/equities/express-inc-ratios,Specialty Retailers
GRN Holding,https://www.investing.com/equities/discovery-gold-ratios,Investment Holding Companies
Seven Arts Entertainment,https://www.investing.com/equities/seven-arts-ratios,Media & Publishing
Siyata Mobile,https://www.investing.com/equities/siyata-mobile-ratios,"Computers, Phones & Household Electronics"
Bespoke Extracts,https://www.investing.com/equities/bespoke-extracts-ratios,Pharmaceuticals
SmileDirectClub,https://www.investing.com/equities/smiledirectclub-inc-ratios,Healthcare Equipment & Supplies
Cv Holdings Inc,https://www.investing.com/equities/cv-holdings-inc-ratios,Residential & Commercial REITs
Sack Lunch,https://www.investing.com/equities/nexia-holdings-inc-ratios,Hotels & Entertainment Services
ART Digital Holdings,https://www.investing.com/equities/jd-hutt-corporation-ratios,Investment Holding Companies
Sgd Holdings,https://www.investing.com/equities/sgd-holdings-ltd-ratios,Specialty Retailers
One World Universe,https://www.investing.com/equities/one-world-universe-ratios,Specialty Retailers
Quest Products,https://www.investing.com/equities/quest-products-cp-ratios,Media & Publishing
Acutus Medical,https://www.investing.com/equities/acutus-medical-inc-ratios,Healthcare Equipment & Supplies
Metalert,https://www.investing.com/equities/gtx-corp-ratios,"Computers, Phones & Household Electronics"
Paragonx Holdings,https://www.investing.com/equities/cavu-resources-ratios,Construction & Engineering
Ijj Corporation,https://www.investing.com/equities/ijj-corporation-ratios,Software & IT Services
Image Protect,https://www.investing.com/equities/image-protect-ratios,Software & IT Services
Escalon Medical Corp,https://www.investing.com/equities/escalon-medical-c-ratios,Healthcare Equipment & Supplies
Blaqclouds,https://www.investing.com/equities/maxwell-resources-ratios,Software & IT Services
Vindicator SilverLead Mining Co,https://www.investing.com/equities/vindicator-silverlead-mining-co-ratios,Metals & Mining
WPD Pharma,https://www.investing.com/equities/wpd-pharmaceuticals-inc-ratios?cid=1156729,Biotechnology & Medical Research
PetroGas,https://www.investing.com/equities/petrogas-co-ratios,Oil & Gas
ConneXionONE,https://www.investing.com/equities/alternative-fuel-tec-ratios,Software & IT Services
GlobeStar Therapeutics,https://www.investing.com/equities/first-titan-corp-ratios,Biotechnology & Medical Research
Cano Health,https://www.investing.com/equities/jaws-acquisition-corp-ratios,Healthcare Providers & Services
ReoStar Energy,https://www.investing.com/equities/reostar-energy-ratios,Oil & Gas
InVivo Therapeutics,https://www.investing.com/equities/invivo-therapeutics-holdings-ratios,Healthcare Equipment & Supplies
Aben Resources,https://www.investing.com/equities/aben-resources-ltd-ratios?cid=1097834,Metals & Mining
Water Tech,https://www.investing.com/equities/water-techn-ind-inc-ratios,Professional & Commercial Services
Blue Diamond Ventures,https://www.investing.com/equities/blue-diamond-ventures-ratios,Biotechnology & Medical Research
Imaging3,https://www.investing.com/equities/imaging3-ratios,Healthcare Equipment & Supplies
Painreform,https://www.investing.com/equities/painreform-ltd-ratios,Pharmaceuticals
Microwave Filter,https://www.investing.com/equities/microwave-filter-ratios,Communications & Networking
CN Energy Group,https://www.investing.com/equities/cn-energy-group-ratios,Chemicals
Volcon,https://www.investing.com/equities/volcon-ratios,Automobiles & Auto Parts
Worlds,https://www.investing.com/equities/worlds-inc-ratios,Software & IT Services
Viratech,https://www.investing.com/equities/viratech-ratios,Leisure Products
Avrupa Minerals,https://www.investing.com/equities/avrupa-minerals-ltd-ratios?cid=52130,Metals & Mining
Auto Dataflow,https://www.investing.com/equities/epazz-inc-ratios,Software & IT Services
Lowell Farms,https://www.investing.com/equities/mezzotin-minerals-inc-ratios?cid=1131122,Healthcare Providers & Services
Demand Brands,https://www.investing.com/equities/global-gaming-netwrk-ratios,Specialty Retailers
Ocean Thermal,https://www.investing.com/equities/ocean-thermal-ratios,Renewable Energy
"RegenETP,",https://www.investing.com/equities/majesco-entertainment-ratios,Investment Holding Companies
Bluejay Diagnostics,https://www.investing.com/equities/bluejay-diagnostics-ratios,Biotechnology & Medical Research
Bell Buckle Holdings,https://www.investing.com/equities/bell-buckle-holdings-ratios,Food & Tobacco
INDVR Brands,https://www.investing.com/equities/cannabis-one-ratios,Pharmaceuticals
National American University,https://www.investing.com/equities/national-american-ratios,Miscellaneous Educational Service Providers
Safer Shot Inc,https://www.investing.com/equities/safer-shot-inc-ratios,Aerospace & Defense
Remedent,https://www.investing.com/equities/remedent-ratios,Healthcare Equipment & Supplies
Ovation Science,https://www.investing.com/equities/ovation-science-ratios?cid=1129427,Biotechnology & Medical Research
Vita Mobile Systems,https://www.investing.com/equities/gold-mining-usa-inc-ratios,Software & IT Services
American Leisure,https://www.investing.com/equities/american-leisure-ratios,Investment Holding Companies
Ricebran Tech,https://www.investing.com/equities/ricebran-tech-ratios,Food & Tobacco
Rimrock Gold,https://www.investing.com/equities/rimrock-gold-ratios,Pharmaceuticals
4 Less,"https://www.investing.com/equities/medcareers-group,-in-ratios",Software & IT Services
Right On Brands,https://www.investing.com/equities/right-on-brands-ratios,Specialty Retailers
Evelo Biosciences,https://www.investing.com/equities/evelo-biosciences-ratios,Biotechnology & Medical Research
Gentor Resources,https://www.investing.com/equities/gentor-resources-ratios?cid=52088,Metals & Mining
Movella Holdings,https://www.investing.com/equities/pathfinder-acquisition-ratios,Software & IT Services
Cool Tech,"https://www.investing.com/equities/hpev,-inc-ratios",Automobiles & Auto Parts
Authentic,https://www.investing.com/equities/premiere-opportun-ratios,Textiles & Apparel
Newron Sport,https://www.investing.com/equities/newron-sport-ratios,Investment Holding Companies
Stargaze,https://www.investing.com/equities/umining-resources-in-ratios,Media & Publishing
CuraScientific,https://www.investing.com/equities/vision-plasma-sys-ratios,Pharmaceuticals
micromobilitycom,https://www.investing.com/equities/greenvision-acquisition-ratios,Personal & Household Products & Services
Cue Health,https://www.investing.com/equities/cue-health-inc-ratios,Software & IT Services
CleanTech Alpha,https://www.investing.com/equities/greenshift-corporati-ratios,Renewable Energy
